"Name","State","Notes","User","Tags","Created","Runtime","Sweep","checkpoint_step","layer","method","shuffle_labels","test_percentage","train_dataset_group","dataset/num_samples","labels/max","labels/mean","labels/min","labels/std","magnitude/combined_mean","magnitude/test_mean","magnitude/train_mean","model/input_dim","model/output_dim","normalize_features","test/mae","test/mse","test/pearson","test/r2","test/rmse","train/final_mae","train/final_mse","train/method"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_15_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:27:38.000Z","4","","1000","15","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","4.143856525421143","4.143138408660889","4.15029764175415","4096","1","false","1.5930061340332031","4.537529468536377","0.34081770148055507","-0.10389865497181684","2.1301477574422805","0.000005061159299657447","4.6199662151469305e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_24_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:27:32.000Z","4","","2000","24","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","9.76337718963623","9.76456356048584","9.752728462219238","4096","1","false","1.6518845558166504","4.664427757263184","0.3637401376354623","-0.13477081136956093","2.1597286304680003","0.000004200516741548199","2.953334798938556e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_13_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:27:26.000Z","4","","500","13","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.662153005599976","3.661761522293091","3.6656646728515625","4096","1","false","1.529893398284912","3.8834540843963623","0.42429658079750093","0.05522607039343996","1.970648138150584","0.000004955642907589208","4.4520716974139056e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_0_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:27:14.000Z","4","","200","0","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.23439399898052216","0.2344602793455124","0.23379933834075928","4096","1","false","1.6829254627227783","4.04321813583374","0.14498525092142917","0.016358310656194752","2.0107755060756385","1.580401062965393","3.461862564086914","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_5_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:27:09.000Z","4","","2000","5","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.7272705435752869","0.727371871471405","0.7263611555099487","4096","1","false","1.7817420959472656","5.433313846588135","0.2801844350359017","-0.3218267466018283","2.330946984937267","0.000007455010745616164","8.4860535265463e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_15_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:26:40.000Z","4","","100","15","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","4.346230506896973","4.345489978790283","4.3528733253479","4096","1","false","1.5081031322479248","3.74585485458374","0.4157567401665851","0.08870149848909525","1.9354211052336232","0.000017177817426272668","9.66475677266487e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_11_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:26:16.000Z","5","","1000","11","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.1121902465820312","3.112443685531616","3.1099140644073486","4096","1","false","1.687647819519043","4.7219719886779785","0.30631364588386417","-0.14877031796177853","2.173009891527873","0.000026882902602665126","8.78889294675389e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_31_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:26:05.000Z","4","","500","31","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","867929096192","862097440768","920255135744","4096","1","false","1.8682857751846311","5.0972185134887695","0.08806225471999951","-0.24006095500346447","2.2577020426727636","1.1600239276885986","2.068328857421875","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_14_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:25:59.000Z","4","","100","14","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","4.126488208770752","4.125837802886963","4.132321834564209","4096","1","false","1.5300867557525637","3.956931591033935","0.3942499213712438","0.037350235621000594","1.9892037580484143","0.000017536251107230783","3.6563210792373013e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_16_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:25:37.000Z","4","","2000","16","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.042024612426758","5.041531085968018","5.046454906463623","4096","1","false","1.671512246131897","4.7200093269348145","0.3869683436680839","-0.1482926534300517","2.172558244773846","0.0000068702406679221895","7.514618788340144e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_11_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:25:31.000Z","4","","200","11","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.1463680267333984","3.146470785140991","3.1454453468322754","4096","1","false","1.4630924463272097","3.633718490600586","0.4470266577609322","0.11598222587020368","1.9062314892479837","0.000023408918423228897","7.586566375117342e-10","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_7b_1m__layer_19_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:24:33.000Z","4","","0","19","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.903594017028809","5.904109477996826","5.898970127105713","4096","1","false","1.591805934906006","4.5558295249938965","0.4193869181640417","-0.10835077464842913","2.1344389251027764","0.000021367863155319355","5.074768938406747e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_11_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:24:27.000Z","4","","100","11","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.2323827743530273","3.2322776317596436","3.233323097229004","4096","1","false","1.5424039363861084","4.000523567199707","0.37677734104887933","0.026745099063509192","2.000130887517041","0.00003063880285480991","1.278980921171069e-9","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_12_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:24:04.000Z","4","","2000","12","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.1899328231811523","3.189564943313598","3.19323205947876","4096","1","false","1.6389800310134888","4.355564117431641","0.37311936775272225","-0.05962988691515836","2.0869988302420395","0.000005484030225488823","5.5765919659833685e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_29_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:23:41.000Z","4","","500","29","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","6203555.5","6201030","6226216","4096","1","false","1.7930797338485718","4.8587751388549805","0.15833525131538703","-0.18205199673613803","2.204262946849804","0.9958924055099488","1.5093191862106323","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_27_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:23:12.000Z","4","","2000","27","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","22.500288009643555","22.50779914855957","22.432891845703125","4096","1","false","1.7225500345230105","4.962224006652832","0.3606379571529644","-0.20721910328949855","2.2276049934072315","0.000005178757419344038","3.314471266890884e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_21_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:23:07.000Z","3","","500","21","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","6.841075897216797","6.841958045959473","6.833162784576416","4096","1","false","1.4755045175552368","3.7619452476501465","0.45957655293585264","0.08478688558610603","1.9395734705471064","0.000003856178864225512","2.6411671461001873e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_27_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:22:37.000Z","4","","500","27","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","34.704994201660156","34.74229431152344","34.37030792236328","4096","1","false","1.557185173034668","3.984530925750733","0.4432524180899768","0.030635828739911997","1.9961289852488824","0.000009267314453609288","1.205467670128968e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_1_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:22:32.000Z","4","","500","1","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.3114652633666992","0.3115609884262085","0.3106064200401306","4096","1","false","1.711188793182373","4.318751811981201","0.23359998015528213","-0.05067403474642718","2.078160680020003","1.1337146759033203","2.0507566928863525","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_26_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:22:26.000Z","4","","1000","26","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","16.144838333129883","16.14906120300293","16.10693359375","4096","1","false","1.5704766511917114","4.276902198791504","0.37189496061726646","-0.04049289254855859","2.068067261670061","0.00000272046872851206","1.4919074656227768e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_1_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:22:20.000Z","4","","100","1","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.2788706421852112","0.27894753217697144","0.27818068861961365","4096","1","false","1.712922215461731","4.335294246673584","0.2306648668219051","-0.05469867150222995","2.082136942343991","1.1337465047836304","2.0504825115203857","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_4_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:22:14.000Z","4","","1000","4","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.4656652510166168","0.4656749963760376","0.4655773639678955","4096","1","false","1.7279030084609983","5.352163791656494","0.3045714506177577","-0.30208453159446735","2.3134743983144688","0.12641213834285736","0.07453017681837082","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_1_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:22:08.000Z","4","","200","1","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.2937212586402893","0.29380282759666443","0.2929891347885132","4096","1","false","1.7116471529006958","4.324897289276123","0.2324588016164311","-0.05216919629096184","2.079638740088317","1.1338281631469729","2.050984144210815","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_8_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:21:57.000Z","4","","500","8","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","1.6832739114761353","1.6833242177963257","1.6828231811523438","4096","1","false","1.5192865133285522","3.9663262367248535","0.43279298303842656","0.03506460189165883","1.9915637666730264","0.000032998821552610025","1.2326427656361716e-9","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_12_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:21:28.000Z","4","","100","12","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.371074676513672","3.37076735496521","3.373838424682617","4096","1","false","1.5334473848342896","3.966559410095215","0.3844080343041213","0.03500789040980212","1.9916223060849705","0.00002329937524336856","8.775584703357707e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_0_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:21:23.000Z","4","","500","0","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.2470400631427765","0.2471246123313904","0.24628129601478577","4096","1","false","1.6829257011413574","4.04321813583374","0.144985229130392","0.016358221205907908","2.0107755060756385","1.5804009437561035","3.4618630409240723","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_28_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:21:00.000Z","4","","2000","28","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","4039.279541015625","4042.101318359375","4013.9599609375","4096","1","false","2.3179681301116943","9.543665885925291","0.3059743734136286","-1.3218008060186448","3.089282422493174","0.00001597041955392342","3.569966544603176e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_18_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:20:54.000Z","4","","1000","18","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.260248184204102","5.260117530822754","5.261421203613281","4096","1","false","1.6044762134552002","4.519117832183838","0.3382800086891802","-0.09941943185829216","2.1258216840045256","0.000005154593509359984","3.745799503906966e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_5_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:20:31.000Z","4","","1000","5","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.6207956671714783","0.6209243535995483","0.6196410059928894","4096","1","false","1.8149945735931396","5.761863708496094","0.2666015676911132","-0.40175692886394376","2.400388241201014","0.000016205616702791303","4.220356841777573e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_2_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:20:25.000Z","4","","1000","2","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.42937710881233215","0.42939603328704834","0.4292075037956238","4096","1","false","1.713525414466858","4.367407321929932","0.22830507832727537","-0.06251108065428235","2.089834280972999","1.134952425956726","2.0525009632110596","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_18_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:20:02.000Z","4","","100","18","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.452530384063721","5.452589988708496","5.451996803283691","4096","1","false","1.4929765462875366","3.587592124938965","0.43200146271964834","0.12720394325488482","1.894094011642232","0.000021058966012788005","6.436261523745657e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_21_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:19:44.000Z","4","","100","21","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","6.839773178100586","6.840334892272949","6.834732532501221","4096","1","false","1.4550940990447998","3.478776216506958","0.4553023418855726","0.15367684509553914","1.8651477733699704","0.000006997504897299223","8.147647834189087e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_16_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:19:33.000Z","4","","500","16","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.217164516448975","5.217045307159424","5.218232154846191","4096","1","false","1.4853200912475586","3.790879964828491","0.4475598627536003","0.07774750581292689","1.9470182240617295","0.000013245521586213728","2.0756962815227095e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_22_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:19:27.000Z","4","","1000","22","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","7.246253967285156","7.246845245361328","7.240941047668457","4096","1","false","1.5252782106399536","3.958611488342285","0.4003976493950947","0.036941626710714326","1.9896259669451153","0.000003649173550002161","2.031310189498647e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_4_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:19:04.000Z","4","","2000","4","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.550042986869812","0.5501552820205688","0.5490356683731079","4096","1","false","1.7628079652786257","5.465430736541748","0.31278663258750683","-0.32964022915732283","2.3378260706352276","0.13307271897792816","0.1048167645931244","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_15_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:18:52.000Z","4","","2000","15","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","4.1890153884887695","4.188305854797363","4.195381164550781","4096","1","false","1.6299892663955688","4.434291839599609","0.4003743251414336","-0.07878280343281574","2.105775828429895","0.000005279441211314406","3.9037943017072856e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_3_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:18:06.000Z","3","","1000","3","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.35206764936447144","0.35208001732826233","0.3519565761089325","4096","1","false","1.6729813814163208","4.9046220779418945","0.3865705452751451","-0.19320582135310735","2.2146381370196564","0.30824193358421326","0.38937878608703613","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_3_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:17:42.000Z","4","","2000","3","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.4371644854545593","0.4372682273387909","0.43623360991477966","4096","1","false","1.818421483039856","5.884665012359619","0.31021284528705295","-0.4316324301657138","2.4258328492209884","0.15922483801841736","0.1553068608045578","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_24_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:17:31.000Z","4","","100","24","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","9.44909381866455","9.44981575012207","9.442615509033203","4096","1","false","1.499824285507202","3.715828657150269","0.42584227340124614","0.09600627726332932","1.9276484786262944","0.000008177516065188684","1.113871495039831e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_19_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:17:25.000Z","4","","1000","19","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.528897762298584","5.528627872467041","5.5313239097595215","4096","1","false","1.61749267578125","4.54295539855957","0.3408566277364536","-0.10521876230500515","2.131420981073324","0.00000569264648220269","4.3366036456271566e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_25_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:17:19.000Z","4","","200","25","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","19.380727767944336","19.41375732421875","19.084327697753903","4096","1","false","1.4494729042053225","3.612619876861572","0.48244335746731815","0.1211149727793832","1.900689316238078","0.000006395820037141675","6.457617079957956e-11","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_7b_1m__layer_27_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:17:02.000Z","3","","0","27","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","26.05205726623535","26.044021606445312","26.12415313720703","4096","1","false","2.015550136566162","7.200287818908691","0.11952182018181118","-0.751699600175108","2.683335204350864","0.000004409535449667601","3.0374747855832496e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_6_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:16:33.000Z","3","","200","6","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.7862401604652405","0.7863414883613586","0.7853307723999023","4096","1","false","1.59527850151062","4.642163276672363","0.3592629405200973","-0.12935423870023732","2.154568002331874","0.00001563856676511932","3.753995447830505e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_26_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:16:27.000Z","4","","100","26","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","38.2099494934082","38.29021072387695","37.489784240722656","4096","1","false","1.514717698097229","3.849220037460327","0.4007061674966697","0.06355460770056054","1.9619429241087336","0.000047245943278539926","3.300977269304894e-9","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_27_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:16:09.000Z","4","","100","27","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","51.98008728027344","52.07657241821289","51.114402770996094","4096","1","false","1.4888594150543213","3.659293413162231","0.42024463374761006","0.10976024281817064","1.91292796862878","0.00005117099135532044","4.585295698689151e-9","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_18_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:16:04.000Z","4","","2000","18","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.308967113494873","5.308736801147461","5.31102991104126","4096","1","false","1.6266754865646362","4.376369476318359","0.3921800633540346","-0.06469152084629992","2.0919774081759006","0.0000101815203379374","1.1933125321217375e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_23_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:15:07.000Z","3","","500","23","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","9.095826148986816","9.097256660461426","9.082988739013672","4096","1","false","1.4605766534805298","3.679732084274292","0.4637075819484106","0.10478796972358252","1.91826277769087","0.000004066808742209105","4.239795320382101e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_10_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:14:08.000Z","4","","200","10","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","2.5853195190429688","2.585540294647217","2.583338737487793","4096","1","false","1.4497450590133667","3.55730938911438","0.4557996518694835","0.13457097942875973","1.8860830811802485","0.000013260019841254689","2.657547237827629e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_22_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:13:51.000Z","4","","200","22","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","7.310429573059082","7.311046123504639","7.304897785186768","4096","1","false","1.471774697303772","3.575056314468384","0.46200415059184474","0.130253571884129","1.890781932023993","0.000005051896550867241","3.951006535829471e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_28_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:13:39.000Z","4","","100","28","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","2361.134033203125","2357.652099609375","2392.37890625","4096","1","false","1.5385206937789917","3.655318975448608","0.4387776357436867","0.1107272004189136","1.9118888501815707","0.4317059814929962","0.3686697483062744","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_21_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:13:34.000Z","4","","2000","21","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","6.893276691436768","6.894441604614258","6.882823944091797","4096","1","false","1.6225203275680542","4.513175010681152","0.38425440718433934","-0.09797373632238028","2.1244234537118896","0.000003897257556673139","2.4839068302195955e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_2_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:13:22.000Z","4","","2000","2","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.4914167523384094","0.4915121495723725","0.4905606210231781","4096","1","false","1.7151122093200684","4.361484527587891","0.2290186715116378","-0.06107021543385982","2.0884167514143077","1.1332629919052124","2.048611879348755","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_25_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:13:11.000Z","4","","500","25","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","14.202473640441896","14.208081245422363","14.152144432067873","4096","1","false","1.5596548318862915","4.024271011352539","0.4212293639612025","0.02096768393707205","2.006058576251586","0.0000050917669796035625","3.262937836590041e-11","closed_form"
